PATTERN	Atlantic	Bangime	Dogon	Mande	Songhai	Examples	COGID
Mande:1	0	0	0	1	0	373	11 8 30 36 45 53 63 84 81 103 98 116 120 133 131 139 185 180 192 193 200 209 205 218 243 239 256 263 265 288 285 296 314 313 319 322 355 359 377 398 399 408 405 411 430 442 440 446 448 456 489 499 507 508 514 517 526 537 543 554 563 579 577 585 584 593 595 604 623 633 630 659 655 669 667 677 681 684 692 704 703 708 712 721 720 737 749 762 764 769 772 779 776 782 785 800 796 806 803 818 819 830 837 840 855 877 884 893 900 902 908 913 916 939 925 947 953 983 976 995 1000 1001 1010 1020 1021 1040 1027 1047 1053 1058 1069 1065 1075 1083 1093 1090 1095 1098 1106 1112 1123 1135 1140 1149 1152 1167 1166 1173 1181 1197 1201 1217 1235 1247 1244 1252 1260 1264 1271 1284 1295 1297 1310 1309 1319 1325 1330 1332 1343 1351 1361 1365 1368 1376 1385 1388 1393 1396 1407 1404 1414 1415 1423 1427 1435 1439 1454 1451 1477 1471 1490 1494 1499 1507 1522 1521 1558 1555 1563 1562 1569 1572 1578 1593 1587 1605 1601 1610 1609 1619 1627 1637 1650 1646 1663 1676 1691 1696 1698 1710 1709 1726 1721 1738 1750 1747 1764 1761 1783 1806 1814 1820 1831 1835 1851 1860 1858 1869 1878 1875 1888 1899 1903 1912 1915 1918 1933 1958 1955 1973 1970 1985 1981 1991 1996 1998 2024 2033 2038 2056 2068 2065 2084 2082 2089 2091 2104 2110 2128 2140 2150 2160 2163 2173 2186 2206 2210 2213 2227 2226 2229 2232 2241 2245 2256 2257 2269 2264 2277 2275 2284 2282 2299 2298 2302 2314 2312 2325 2337 2350 2349 2362 2357 2375 2380 2390 2403 2411 2415 2436 2433 2443 2448 2453 2464 2482 2484 2501 2496 2511 2521 2546 2544 2559 2564 2573 2583 2579 2589 2595 2599 2609 2610 2617 2616 2636 2648 2644 2653 2662 2668 2672 2676 2680 2688 2692 2705 2715 2718 2721 2728 2730 2737 2761 2772 2779 2800 2810 2807 2820 2821 2830 2828 2838 2835 2851 2858 2863 2873 2883 2900 2908 2919	!GUEST OR STRANGER, !GUEST OR STRANGER, ANIMAL, ANSWER, ARMPIT, ARRIVE, ASH, BAD, BAD, BARK, BARK, BEAUTIFUL, BEAUTIFUL, BEGIN, BEGIN, BELLY, BIRD, BIRD, BITE, BITE, BITTER, BLACKSMITH, BLACKSMITH, BLANKET, BLOOD, BLOOD, BODY, BONE, BONE, BREAST, BREAST, BREATHE, BROOM, BROOM, BUILD, BUILD, CALL, CALL, CARVE, CAT, CAT, CAVE, CAVE, CHEEK, CHEST, CHICKEN, CHICKEN, CHIEFTAIN, CHIEFTAIN, CHILD, COLD, COLD, COME, COME, COME BACK, COME BACK, COTTON, COUNTRY, COW, CRY, DEW, DIE, DIE, DIG, DIG, DISEASE, DISEASE, DIVIDE, DOG, DONKEY, DONKEY, DOVE, DOVE, DRINK, DRINK, DRIP (FALL IN GLOBULES), DRY, DRY, DUST, EAR, EAR, EAT, EAT, EGG, EGG, ELBOW, ELEPHANT, EMPTY, EMPTY, ENTER, ENTER, EYE, EYE, FACE, FACE, FALL, FALL, FAR, FAR, FAST, FAST, FAT (OBESE), FAT (ORGANIC SUBSTANCE), FAT (ORGANIC SUBSTANCE), FEAR (BE AFRAID), FIND, FINGER, FIRE, FIREWOOD, FIREWOOD, FISH, FIVE, FIVE, FLY (INSECT), FLY (INSECT), FLY (MOVE THROUGH AIR), FOAM, FOOD, FOOD, FOOT OR LEG, FOREHEAD, FOREHEAD, FORGET, FOUR, FOUR, FRIEND, FRIEND, FULL, GET, GET, GIVE, GIVE, GIVE BIRTH, GO, GO DOWN (DESCEND), GO DOWN (DESCEND), GO OUT, GO OUT, GO UP (ASCEND), GO UP (ASCEND), GOAT, GOLD, GOOD, GRANDFATHER, GRANDFATHER, GRASS, GRASS, HAIR, HAND, HEAD, HEAD, HEAVY, HIDE (CONCEAL), HIP, HIP, HONEY, HONEY, HORN (ANATOMY), HORSE, HOST, HOT, HOT, HUSBAND, HUSBAND, INJURE, INJURE, IRON, IRON, JAW, JOINT, KILL, KNEE, KNEE, KNEEL, KNIFE, KNIFE, LADDER, LADDER, LAUGH, LAUGH, LEAF, LEAF, LEAVE, LEAVE, LEFT, LICK, LIE DOWN, LIE DOWN, LIGHT (WEIGHT), LIGHT (WEIGHT), LIMP, LION, LION, LOOK, LOOK FOR, LOOK FOR, MAIZE, MAIZE, MAN, MAN, MARKET, MARKET, MARROW, MAT, MAT, MEAL, MEAL, MEAT, MEAT, MEDICINE, MILK, MILLET, MONEY, MONEY, MOON, MOTHER, MOUSE, MOUTH, MOUTH, NAME, NAME, NEAR, NEAR, NEW, NIGHT, NIGHT, NINE, NINE, NOSE, OLD, ONE, ONION, OPEN, OPEN, ORPHAN, PATH OR ROAD, PATH OR ROAD, PENIS, PERSON, PERSON, PESTLE, PESTLE, PICK, PIG, PISS, PISS, PLACE (POSITION), PULL, PULL, PUSH, PUSH, RAIN (PRECIPITATION), RAIN (PRECIPITATION), RAW, RED, RED, RIGHT, RIVER, ROOF, ROOT, ROTTEN, ROTTEN, RUN, RUN, SALT, SALT, SAND, SAY, SCALE, SEE, SELL, SEVEN, SEVEN, SEW, SHARP, SHIT (DEFECATE), SHOE, SHOE, SHORT, SHORT, SHOW, SHOW, SICKLE OR SCYTHE, SIMILAR, SING, SING, SIT, SIT, SIX, SIX, SKIN, SKIN, SKY, SKY, SLAVE, SLEEP, SLEEP, SMALL, SMOKE, SMOOTH, SMOOTH, SNAKE, SNAKE, SOAP, SONG, SPEAR, SPIN, SPIRIT, SPIT, SPRING OR WELL, SPRING OR WELL, STAR, STAR, STEAL, STOMACH, STRIKE OR BEAT, SUCK, SUN, SUN, SWEEP, SWEET, TAIL, TAIL, TALK, TEN, TESTICLES, THIGH, THIGH, THING, THINK, THINK, THORN, THORN, THREE, THREE, THROW, TIE, TIE, TOMORROW, TONGS, TONGS, TONGUE, TONGUE, TOOTH, TOUCH, TOUCH, TRAP (PITFALL), TRAVERSE, TREE, TREE, TWENTY, TWENTY, TWO, VAGINA, VILLAGE, WALL (OF HOUSE), WEAVE, WEEK, WEEK, WET, WET, WHITE, WHITE, WIFE, WIFE, WIND, WING, WING, WOMAN, WORK (LABOUR), WRAPPER, YEAR, YELLOW
Bangime:1	0	1	0	0	0	230	10 19 29 40 44 49 67 83 102 117 134 136 155 161 173 178 194 208 221 225 242 246 257 264 287 298 312 320 337 343 349 376 397 402 413 443 447 463 474 497 509 516 529 553 570 578 594 603 616 636 642 658 663 678 686 693 701 707 718 739 744 761 773 778 783 799 805 817 832 839 847 858 886 894 899 907 914 920 938 961 982 996 1002 1005 1023 1028 1049 1052 1066 1077 1087 1096 1114 1122 1127 1146 1150 1172 1183 1191 1196 1208 1216 1224 1245 1259 1262 1273 1299 1316 1331 1362 1366 1386 1394 1412 1429 1438 1452 1467 1478 1489 1502 1508 1531 1566 1570 1588 1604 1621 1628 1638 1648 1662 1669 1689 1697 1708 1725 1732 1749 1763 1771 1781 1791 1796 1808 1821 1832 1850 1856 1864 1879 1900 1916 1935 1938 1946 1957 1966 1983 1995 2011 2023 2031 2036 2059 2062 2071 2093 2107 2116 2131 2134 2146 2154 2162 2176 2196 2205 2209 2240 2244 2270 2281 2297 2306 2321 2339 2348 2363 2374 2392 2402 2423 2435 2454 2465 2500 2514 2523 2534 2539 2566 2582 2621 2638 2646 2658 2673 2684 2702 2708 2723 2731 2736 2749 2771 2795 2798 2819 2839 2849 2864 2870 2876 2888 2899 2910 2920	!GUEST OR STRANGER, AGE, ANIMAL, ANSWER, ARMPIT, ARRIVE, BACK, BAD, BARK, BEAUTIFUL, BEGIN, BELLY, BESIDE, BETRAY, BIG, BIRD, BITE, BLACKSMITH, BLANKET, BLINK, BLOOD, BLUNT, BODY, BONE, BREAST, BREATHE, BROOM, BUILD, BURN (SOMETHING), BURY, BUY, CARVE, CAT, CAVE, CHEEK, CHICKEN, CHIEFTAIN, CHILD, CHIN, COLD, COME, COME BACK, COTTON, CRY, DEW, DIE, DISEASE, DIVIDE, DOG, DONKEY, DOOR, DOVE, DRINK, DRIP (FALL IN GLOBULES), DRY, DUST, EAR, EAT, EGG, ELBOW, ELEPHANT, EMPTY, ENTER, EYE, FACE, FALL, FAR, FAST, FAT (OBESE), FAT (ORGANIC SUBSTANCE), FATHER, FEAR (BE AFRAID), FINGER, FIRE, FIREWOOD, FISH, FIVE, FLOWER, FLY (INSECT), FOLD, FOOD, FOOT OR LEG, FOREHEAD, FORGET, FOUR, FRIEND, FULL, GET, GIVE, GIVE BIRTH, GO, GO OUT, GO UP (ASCEND), GOAT, GOD, GOOD, GRANDFATHER, HAIR, HAND, HANG UP, HEAD, HEAR, HEAVY, HELP, HIP, HONEY, HORN (ANATOMY), HORSE, HOT, HUSBAND, IRON, KILL, KNEE, KNIFE, LADDER, LEAF, LEAVE, LICK, LIE DOWN, LIFT, LIGHT (WEIGHT), LIMP, LION, LOOK, LOOK FOR, MAN, MARKET, MAT, MEAL, MEDICINE, MILK, MILLET, MONEY, MOON, MOSQUE, MOUSE, MOUTH, NAME, NEAR, NECK, NIGHT, NINE, NOBLE, NOSE, NOW, NURSE, OLD, ONION, OPEN, ORPHAN, PATH OR ROAD, PENIS, PERSON, PESTLE, PISS, PLACE (POSITION), POCKET, PRICE, PULL, PUMPKIN, RAIN (PRECIPITATION), RED, RIB, RIGHT, RIVER, ROOF, ROOT, ROTTEN, ROUGH, SALT, SAND, SAY, SCALE, SEE, SELL, SEND, SEVEN, SEW, SHEEP, SHIT (DEFECATE), SHOE, SICKLE OR SCYTHE, SIMILAR, SIT, SKIN, SKY, SLEEP, SLIP, SMOKE, SMOOTH, SNAKE, SOAP, SPEAR, SPIN, SPIT, SPRING OR WELL, STEAL, STOMACH, SUN, SWEEP, SWEET, SWIM, TAIL, TEN, THIGH, THROAT, THROW, TIE, TOMORROW, TONGUE, TOOTH, TRAP (PITFALL), TRAVERSE, TREE, TWENTY, TWO, URINE, VILLAGE, WATER, WEAVE, WET, WIFE, WIND, WING, WOMAN, WOOD, WORLD, WRAPPER, YEAR, YELLOW
Dogon:5	0	0	5	0	0	49	1 55 127 351 451 464 486 500 539 581 614 637 716 723 787 807 821 834 861 881 897 1071 1136 1184 1305 1317 1402 1409 1491 1575 1594 1623 1622 1704 1810 1871 1948 2070 2254 2341 2340 2412 2641 2733 2762 2811 2865 2875 2889	!GUEST OR STRANGER, ASH, BEGIN, CALL, CHILD, CHIN, COLD, COME, COW, DIG, DOG, DOOR, EGG, EIGHT, FALL, FAST, FAT (OBESE), FAT (ORGANIC SUBSTANCE), FIGHT, FINGER, FIREWOOD, GIVE BIRTH, GOOD, HANG UP, HUSBAND, INJURE, LAUGH, LEAF, LION, MARROW, MEAL, MILK, MILK, NAME, ONE, PERSON, PULL, ROUGH, SING, SMOOTH, SMOOTH, SPIT, TIE, TWO, VILLAGE, WET, WOMAN, WOOD, WRAPPER
Dogon:1	0	0	1	0	0	944	13 12 7 6 5 18 28 32 27 26 25 24 39 38 37 52 51 50 62 61 68 70 71 72 80 79 78 77 76 101 86 99 97 96 95 92 91 90 89 88 87 112 110 118 121 124 125 137 140 141 143 154 157 148 156 150 149 160 172 171 170 169 168 179 181 182 183 184 207 203 220 217 214 213 230 229 227 226 240 238 237 248 247 255 254 266 267 275 277 274 290 284 289 283 282 281 297 311 309 308 305 304 303 302 335 334 333 332 331 330 329 341 358 356 363 368 364 382 381 379 378 385 386 387 400 396 395 394 393 407 404 403 414 416 417 412 418 420 421 422 423 424 432 433 434 435 439 449 450 462 459 458 457 472 469 468 485 484 482 481 480 498 491 494 495 496 505 518 519 520 521 527 528 535 534 533 552 548 551 565 569 568 567 566 562 561 576 592 596 597 600 611 610 609 606 605 617 619 620 621 622 632 635 629 628 627 634 644 646 647 657 661 660 654 653 652 651 664 675 674 672 671 682 685 696 695 694 714 710 709 736 735 734 733 732 731 745 747 748 760 759 758 763 756 755 770 786 798 795 794 791 790 789 820 815 814 813 812 811 826 825 829 828 827 841 842 843 848 856 857 863 865 868 869 870 879 876 874 873 883 892 891 903 909 910 917 921 937 936 935 926 933 932 931 930 929 928 927 946 943 944 957 956 955 954 962 981 980 979 977 975 974 973 972 969 968 967 966 965 994 992 991 990 989 1012 1009 1006 1015 1017 1039 1037 1036 1033 1032 1031 1030 1029 1046 1045 1057 1056 1055 1054 1067 1074 1073 1086 1085 1082 1092 1099 1113 1111 1109 1108 1107 1121 1126 1129 1128 1145 1142 1141 1154 1165 1163 1162 1161 1160 1159 1180 1179 1178 1192 1200 1199 1198 1209 1219 1215 1214 1213 1234 1233 1232 1231 1229 1228 1243 1246 1242 1241 1254 1255 1256 1257 1258 1270 1283 1282 1281 1280 1279 1278 1277 1294 1298 1296 1292 1289 1304 1303 1314 1313 1312 1311 1326 1322 1321 1320 1333 1334 1336 1337 1338 1342 1345 1346 1347 1348 1352 1359 1360 1373 1369 1370 1371 1372 1378 1379 1380 1381 1397 1399 1400 1405 1416 1417 1418 1428 1426 1433 1441 1450 1449 1448 1447 1446 1466 1465 1464 1461 1460 1470 1472 1474 1475 1476 1488 1483 1487 1484 1501 1498 1495 1509 1511 1512 1513 1514 1515 1516 1517 1530 1528 1527 1524 1523 1537 1544 1543 1542 1541 1557 1556 1554 1553 1550 1564 1573 1579 1580 1591 1590 1589 1603 1600 1598 1597 1618 1617 1616 1629 1647 1645 1644 1643 1642 1657 1656 1655 1660 1659 1658 1668 1666 1677 1675 1682 1683 1684 1685 1686 1687 1688 1700 1703 1712 1713 1714 1715 1724 1723 1720 1719 1735 1734 1733 1752 1748 1751 1744 1760 1757 1756 1770 1777 1776 1775 1774 1773 1772 1792 1793 1794 1807 1805 1804 1803 1813 1828 1827 1825 1824 1823 1822 1833 1836 1837 1838 1839 1853 1848 1852 1847 1846 1845 1844 1857 1870 1868 1867 1866 1865 1880 1881 1874 1877 1898 1897 1896 1895 1894 1893 1892 1891 1890 1889 1904 1907 1920 1921 1922 1932 1929 1928 1927 1926 1944 1952 1951 1965 1964 1963 1961 1972 1969 1982 1980 1977 1992 1989 1988 1997 2010 2009 2008 2007 2004 2003 2002 2022 2020 2019 2017 2016 2032 2029 2030 2037 2040 2041 2042 2043 2044 2058 2055 2054 2053 2052 2049 2048 2064 2066 2067 2083 2081 2080 2092 2090 2103 2106 2102 2101 2098 2097 2112 2111 2130 2121 2127 2120 2126 2125 2124 2123 2122 2139 2138 2136 2135 2148 2149 2164 2174 2172 2171 2170 2169 2187 2185 2184 2183 2182 2198 2195 2193 2192 2203 2212 2211 2225 2224 2223 2222 2221 2230 2239 2237 2236 2251 2250 2249 2248 2247 2246 2263 2272 2265 2266 2267 2268 2296 2294 2293 2292 2290 2289 2288 2311 2309 2308 2307 2320 2318 2317 2326 2324 2328 2329 2330 2331 2332 2333 2334 2335 2346 2345 2356 2358 2359 2360 2361 2366 2372 2371 2369 2368 2367 2379 2389 2386 2385 2401 2400 2398 2397 2396 2409 2408 2407 2406 2422 2416 2419 2418 2417 2434 2432 2437 2431 2429 2428 2427 2426 2442 2447 2446 2445 2444 2456 2457 2459 2460 2466 2468 2469 2470 2471 2481 2475 2480 2479 2478 2477 2476 2486 2487 2489 2498 2499 2513 2510 2509 2508 2507 2520 2533 2532 2536 2535 2529 2528 2543 2540 2558 2556 2555 2552 2551 2565 2572 2571 2580 2576 2591 2592 2596 2597 2600 2603 2611 2612 2613 2628 2627 2626 2625 2623 2622 2637 2635 2634 2633 2645 2654 2656 2657 2667 2666 2665 2664 2663 2674 2681 2683 2689 2704 2701 2700 2699 2709 2710 2711 2712 2714 2719 2722 2739 2740 2748 2747 2746 2754 2755 2758 2759 2760 2767 2769 2768 2780 2782 2783 2784 2785 2786 2794 2793 2799 2809 2806 2804 2803 2822 2817 2816 2815 2827 2826 2852 2843 2844 2845 2846 2847 2848 2860 2859 2871 2878 2882 2898 2897 2901 2895 2893 2892 2907 2906 2905 2917 2915 2914	!GUEST OR STRANGER, !GUEST OR STRANGER, !GUEST OR STRANGER, !GUEST OR STRANGER, !GUEST OR STRANGER, AGE, ANIMAL, ANIMAL, ANIMAL, ANIMAL, ANIMAL, ANIMAL, ANSWER, ANSWER, ANSWER, ARRIVE, ARRIVE, ARRIVE, ASH, ASH, BACK, BACK, BACK, BACK, BAD, BAD, BAD, BAD, BAD, BARK, BARK, BARK, BARK, BARK, BARK, BARK, BARK, BARK, BARK, BARK, BARK, BEARD, BEARD, BEAUTIFUL, BEAUTIFUL, BEAUTIFUL, BEAUTIFUL, BELLY, BELLY, BELLY, BELLY, BESIDE, BESIDE, BESIDE, BESIDE, BESIDE, BESIDE, BETRAY, BIG, BIG, BIG, BIG, BIG, BIRD, BIRD, BIRD, BIRD, BIRD, BLACKSMITH, BLACKSMITH, BLANKET, BLANKET, BLANKET, BLANKET, BLINK, BLINK, BLINK, BLINK, BLOOD, BLOOD, BLOOD, BLUNT, BLUNT, BODY, BODY, BONE, BONE, BREAKFAST, BREAKFAST, BREAKFAST, BREAST, BREAST, BREAST, BREAST, BREAST, BREAST, BREATHE, BROOM, BROOM, BROOM, BROOM, BROOM, BROOM, BROOM, BURN (SOMETHING), BURN (SOMETHING), BURN (SOMETHING), BURN (SOMETHING), BURN (SOMETHING), BURN (SOMETHING), BURN (SOMETHING), BURY, CALL, CALL, CAMEL, CAMEL, CAMEL, CARVE, CARVE, CARVE, CARVE, CASSAVA, CASSAVA, CASSAVA, CAT, CAT, CAT, CAT, CAT, CAVE, CAVE, CAVE, CHEEK, CHEEK, CHEEK, CHEEK, CHEEK, CHEEK, CHEEK, CHEEK, CHEEK, CHEEK, CHEST, CHEST, CHEST, CHEST, CHICKEN, CHIEFTAIN, CHIEFTAIN, CHILD, CHILD, CHILD, CHILD, CHIN, CHIN, CHIN, CLOUD, CLOUD, CLOUD, CLOUD, CLOUD, COLD, COLD, COLD, COLD, COLD, COME, COME BACK, COME BACK, COME BACK, COME BACK, COTTON, COTTON, COUNTRY, COUNTRY, COUNTRY, CRY, CRY, CRY, DEW, DEW, DEW, DEW, DEW, DEW, DEW, DIE, DISEASE, DISEASE, DISEASE, DISEASE, DIVIDE, DIVIDE, DIVIDE, DIVIDE, DIVIDE, DOG, DOG, DOG, DOG, DOG, DONKEY, DONKEY, DONKEY, DONKEY, DONKEY, DONKEY, DOOR, DOOR, DOOR, DOVE, DOVE, DOVE, DOVE, DOVE, DOVE, DOVE, DRINK, DRIP (FALL IN GLOBULES), DRIP (FALL IN GLOBULES), DRIP (FALL IN GLOBULES), DRIP (FALL IN GLOBULES), DRY, DRY, DUST, DUST, DUST, EAT, EAT, EAT, ELBOW, ELBOW, ELBOW, ELBOW, ELBOW, ELBOW, ELEPHANT, ELEPHANT, ELEPHANT, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, EMPTY, ENTER, FACE, FALL, FALL, FALL, FALL, FALL, FALL, FAST, FAST, FAST, FAST, FAST, FAST, FAT (OBESE), FAT (OBESE), FAT (OBESE), FAT (OBESE), FAT (OBESE), FAT (ORGANIC SUBSTANCE), FAT (ORGANIC SUBSTANCE), FAT (ORGANIC SUBSTANCE), FATHER, FEAR (BE AFRAID), FEAR (BE AFRAID), FIGHT, FIGHT, FIGHT, FIGHT, FIGHT, FIND, FIND, FIND, FIND, FINGER, FIRE, FIRE, FIREWOOD, FISH, FISH, FIVE, FLOWER, FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (INSECT), FLY (MOVE THROUGH AIR), FLY (MOVE THROUGH AIR), FLY (MOVE THROUGH AIR), FOAM, FOAM, FOAM, FOAM, FOLD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOD, FOOT OR LEG, FOOT OR LEG, FOOT OR LEG, FOOT OR LEG, FOOT OR LEG, FORGET, FORGET, FORGET, FORGIVE, FORGIVE, FRIEND, FRIEND, FRIEND, FRIEND, FRIEND, FRIEND, FRIEND, FRIEND, FULL, FULL, GET, GET, GET, GET, GIVE, GIVE BIRTH, GIVE BIRTH, GO, GO, GO, GO DOWN (DESCEND), GO OUT, GO UP (ASCEND), GO UP (ASCEND), GO UP (ASCEND), GO UP (ASCEND), GO UP (ASCEND), GOAT, GOD, GOD, GOD, GOOD, GOOD, GOOD, GRANDFATHER, GRASS, GRASS, GRASS, GRASS, GRASS, GRASS, HAND, HAND, HAND, HANG UP, HEAD, HEAD, HEAD, HEAR, HEAVY, HEAVY, HEAVY, HEAVY, HIDE (CONCEAL), HIDE (CONCEAL), HIDE (CONCEAL), HIDE (CONCEAL), HIDE (CONCEAL), HIDE (CONCEAL), HIP, HIP, HIP, HIP, HONEY, HONEY, HONEY, HONEY, HONEY, HORSE, HOST, HOST, HOST, HOST, HOST, HOST, HOST, HOT, HOT, HOT, HOT, HOT, HUNDRED, HUNDRED, HUSBAND, HUSBAND, HUSBAND, HUSBAND, INJURE, INJURE, INJURE, INJURE, IRON, IRON, IRON, IRON, IRON, JAW, JAW, JAW, JAW, JAW, JOINT, KILL, KILL, KNEE, KNEE, KNEE, KNEE, KNEE, KNEEL, KNEEL, KNEEL, KNEEL, LADDER, LADDER, LADDER, LAUGH, LEAF, LEAF, LEAF, LEAVE, LEAVE, LEFT, LICK, LIE DOWN, LIE DOWN, LIE DOWN, LIE DOWN, LIE DOWN, LIFT, LIFT, LIFT, LIFT, LIFT, LIGHT (WEIGHT), LIGHT (WEIGHT), LIGHT (WEIGHT), LIGHT (WEIGHT), LIGHT (WEIGHT), LIMP, LIMP, LIMP, LIMP, LION, LION, LION, LOOK, LOOK, LOOK, LOOK, LOOK, LOOK, LOOK, LOOK, LOOK FOR, LOOK FOR, LOOK FOR, LOOK FOR, LOOK FOR, LOUSE, LUNG, LUNG, LUNG, LUNG, MAIZE, MAIZE, MAIZE, MAIZE, MAIZE, MAN, MARKET, MARROW, MARROW, MAT, MAT, MAT, MEAL, MEAL, MEAL, MEAL, MEDICINE, MEDICINE, MEDICINE, MILK, MONEY, MONEY, MONEY, MONEY, MONEY, MOON, MOON, MOON, MOON, MOON, MOON, MOSQUE, MOSQUE, MOTHER, MOTHER, MOUSE, MOUSE, MOUSE, MOUSE, MOUSE, MOUSE, MOUSE, MOUTH, MOUTH, NAME, NAME, NAME, NAME, NEAR, NEAR, NEAR, NEAR, NECK, NECK, NECK, NIGHT, NIGHT, NIGHT, NIGHT, NINE, NINE, NINE, NOBLE, NOBLE, NOBLE, NOBLE, NOBLE, NOBLE, NOBLE, NOW, NOW, NOW, OLD, OLD, OLD, OLD, ONE, ONION, ONION, ONION, ONION, ONION, ONION, OPEN, OPEN, OPEN, OPEN, OPEN, ORPHAN, ORPHAN, ORPHAN, ORPHAN, ORPHAN, ORPHAN, ORPHAN, PATH OR ROAD, PENIS, PENIS, PENIS, PENIS, PENIS, PERSON, PERSON, PERSON, PERSON, PESTLE, PESTLE, PESTLE, PESTLE, PESTLE, PESTLE, PESTLE, PESTLE, PESTLE, PESTLE, PICK, PICK, PISS, PISS, PISS, PLACE (POSITION), PLACE (POSITION), PLACE (POSITION), PLACE (POSITION), PLACE (POSITION), PRICE, PULL, PULL, PUMPKIN, PUMPKIN, PUMPKIN, PUMPKIN, PUSH, PUSH, RAIN (PRECIPITATION), RAIN (PRECIPITATION), RAIN (PRECIPITATION), RAW, RAW, RAW, RED, RIB, RIB, RIB, RIB, RIB, RIB, RIB, RIGHT, RIGHT, RIGHT, RIGHT, RIGHT, RIVER, RIVER, RIVER, ROOF, ROOF, ROOF, ROOF, ROOF, ROOF, ROOT, ROOT, ROOT, ROOT, ROOT, ROOT, ROOT, ROTTEN, ROTTEN, ROTTEN, RUN, RUN, RUN, SALT, SALT, SAND, SAND, SAND, SAND, SAND, SAND, SAY, SAY, SCALE, SCALE, SCALE, SCALE, SCALE, SCALE, SCALE, SCALE, SCALE, SEE, SEE, SEE, SEE, SELL, SELL, SEVEN, SEW, SEW, SEW, SEW, SEW, SHARP, SHARP, SHARP, SHARP, SHARP, SHEEP, SHEEP, SHEEP, SHEEP, SHIT (DEFECATE), SHOE, SHOE, SHORT, SHORT, SHORT, SHORT, SHORT, SHOW, SICKLE OR SCYTHE, SICKLE OR SCYTHE, SICKLE OR SCYTHE, SIMILAR, SIMILAR, SIMILAR, SIMILAR, SIMILAR, SIMILAR, SIT, SIT, SIT, SIT, SIT, SIT, SKY, SKY, SKY, SKY, SKY, SKY, SKY, SLEEP, SLEEP, SLEEP, SLEEP, SLIP, SLIP, SLIP, SMALL, SMALL, SMALL, SMALL, SMALL, SMALL, SMALL, SMALL, SMALL, SMALL, SMOOTH, SMOOTH, SNAKE, SNAKE, SNAKE, SNAKE, SNAKE, SOAP, SOAP, SOAP, SOAP, SOAP, SOAP, SONG, SPEAR, SPEAR, SPEAR, SPIN, SPIN, SPIN, SPIN, SPIN, SPIRIT, SPIRIT, SPIRIT, SPIRIT, SPIT, SPIT, SPIT, SPIT, SPIT, SPRING OR WELL, SPRING OR WELL, SPRING OR WELL, SPRING OR WELL, SPRING OR WELL, SPRING OR WELL, SPRING OR WELL, SPRING OR WELL, STAR, STAR, STAR, STAR, STAR, STEAL, STEAL, STEAL, STEAL, STOMACH, STOMACH, STOMACH, STOMACH, STOMACH, STRIKE OR BEAT, STRIKE OR BEAT, STRIKE OR BEAT, STRIKE OR BEAT, STRIKE OR BEAT, STRIKE OR BEAT, STRIKE OR BEAT, SUCK, SUCK, SUCK, SUN, SUN, SWEEP, SWEEP, SWEEP, SWEEP, SWEEP, SWEET, SWIM, SWIM, SWIM, SWIM, SWIM, SWIM, TAIL, TAIL, TALK, TALK, TALK, TALK, TALK, TEN, TESTICLES, TESTICLES, THIGH, THIGH, THING, THING, THINK, THINK, THINK, THINK, THORN, THORN, THORN, THROAT, THROAT, THROAT, THROAT, THROAT, THROAT, THROW, THROW, THROW, THROW, TIE, TOMORROW, TOMORROW, TOMORROW, TONGS, TONGS, TONGS, TONGS, TONGS, TONGUE, TOOTH, TOOTH, TOUCH, TRAP (PITFALL), TRAP (PITFALL), TRAP (PITFALL), TRAP (PITFALL), TRAVERSE, TRAVERSE, TRAVERSE, TRAVERSE, TRAVERSE, TREE, TREE, TWO, TWO, URINE, URINE, URINE, VAGINA, VAGINA, VAGINA, VAGINA, VAGINA, VILLAGE, VILLAGE, VILLAGE, WALL (OF HOUSE), WALL (OF HOUSE), WALL (OF HOUSE), WALL (OF HOUSE), WALL (OF HOUSE), WALL (OF HOUSE), WATER, WATER, WEAVE, WEEK, WEEK, WEEK, WEEK, WET, WET, WET, WET, WHITE, WHITE, WIND, WIND, WIND, WIND, WIND, WIND, WIND, WING, WING, WOMAN, WOOD, WORK (LABOUR), WRAPPER, WRAPPER, WRAPPER, WRAPPER, WRAPPER, WRAPPER, YEAR, YEAR, YEAR, YELLOW, YELLOW, YELLOW
